ActualFlightTime	ActualTotalFuel	ActualTOW	FlownPassengers	BagsCount	FlightBagsWeight
71.0	3084.0	61839.0	162.0	5.0	70.0
74.0	3350.0	65322.0	181.0	56.0	736.0
77.0	3350.0	63635.0	169.0	46.0	600.0
75.0	3400.0	63870.0	178.0	30.0	390.0
65.0	3039.0	61022.0	150.0	30.0	390.0
145.0	6120.0	65557.0	156.0	51.0	670.0
154.0	6912.0	69349.0	184.0	108.0	1410.0
76.0	3690.0	66737.0	175.0	22.0	290.0
141.0	5890.0	67136.0	174.0	51.2	668.0
149.0	6400.0	68405.0	187.0	49.8	600.0
160.0	6929.0	66718.0	159.0	83.0	1080.0
232.0	9433.0	64523.0	115.0	50.0	650.0
88.0	3800.0	66011.0	161.0	83.0	740.0
158.0	7400.0	71707.0	186.0	68.0	880.0
137.0	5927.0	66464.0	174.0	49.0	640.0
103.0	4320.0	64034.0	172.0	28.0	360.0
140.0	6420.0	67045.0	186.0	71.0	920.0
116.0	4920.0	66446.0	182.0	84.0	1090.0
168.0	7400.0	69929.0	179.0	169.0	2200.0
130.0	5890.0	68043.0	177.0	97.0	1260.0
139.0	5728.0	64868.0	158.0	60.2	784.0
78.0	3430.0	63580.0	160.0	30.6	396.0
142.0	6210.0	66664.0	179.0	61.0	790.0
198.0	8888.0	71580.0	185.0	99.0	1290.0
50.0	2440.0	62437.0	168.0	26.0	340.0
120.0	4939.0	64596.0	158.0	40.0	522.0
86.0	3520.0	63780.0	176.0	32.0	420.0
100.0	4653.0	66156.0	176.0	61.0	790.0
92.0	3932.0	65430.0	186.0	63.0	820.0
71.0	3160.0	64796.0	162.0	19.0	250.0
87.0	4200.0	66700.0	173.0	26.0	340.0
94.0	4020.0	65539.0	180.0	72.0	940.0
87.0	3796.0	64143.0	169.0	39.0	510.0
124.0	5750.0	67843.0	179.0	107.0	1390.0
107.0	4550.0	67172.0	178.0	133.0	1730.0
129.0	5200.0	65975.0	177.0	101.0	900.0
22.0	1200.0	62510.0	172.0	61.0	1072.0
130.0	5640.0	67861.0	176.0	111.0	1440.0
140.0	5960.0	67335.0	185.0	53.0	690.0
144.0	6362.0	67752.0	181.0	68.0	880.0
161.0	7070.0	69149.0	183.0	103.0	1340.0
43.0	2030.0	63308.0	167.0	41.0	530.0
48.0	2140.0	61875.0	176.0	26.0	340.0
215.0	9388.0	69766.0	170.0	92.0	1200.0
93.0	4000.0	64233.0	172.0	76.0	640.0
154.0	6400.0	66283.0	177.0	34.0	440.0
48.0	2060.0	57521.0	110.0	12.0	160.0
134.0	6320.0	71435.0	183.0	88.0	1144.0
94.0	4055.0	65539.0	183.0	57.0	740.0
140.0	5830.0	66936.0	173.0	90.0	1170.0
43.0	1800.0	60115.0	152.0	18.0	230.0
101.0	4640.0	66410.0	170.0	37.4	488.0
84.0	3640.0	64614.0	159.0	34.0	440.0
180.0	7565.0	67081.0	164.0	62.0	810.0
259.0	11705.0	74065.0	187.0	90.0	1170.0
107.0	4900.0	66301.0	180.0	81.0	1171.0
91.0	4090.0	65485.0	183.0	42.0	550.0
94.0	4420.0	68061.0	180.0	44.0	580.0
165.0	7360.0	69857.0	186.0	128.0	1660.0
124.0	5560.0	67498.0	182.0	81.0	1050.0
62.0	2850.0	64088.0	175.0	40.0	520.0
59.0	2700.0	61911.0	166.0	37.0	260.0
145.0	6476.0	66918.0	171.0	30.0	700.0
95.0	4390.0	66102.0	156.0	54.0	700.0
91.0	4109.0	65104.0	178.0	54.0	700.0
82.0	3540.0	62673.0	139.0	33.0	430.0
140.0	6190.0	66791.0	175.0	59.0	770.0
81.0	3570.0	64705.0	169.0	63.4	852.2
232.0	10440.0	73775.0	185.0	107.0	1390.0
34.0	1840.0	62655.0	153.0	22.0	290.0
64.0	2850.0	63689.0	177.0	59.0	770.0
132.0	5700.0	67009.0	181.0	60.0	780.0
100.0	4430.0	67009.0	176.0	44.0	570.0
92.0	3660.0	64143.0	167.0	76.0	590.0
78.0	3400.0	65140.0	180.0	28.0	370.0
143.0	6281.0	67535.0	182.0	75.0	970.0
75.0	3690.0	66827.0	166.0	10.0	130.0
80.0	3700.0	64832.0	152.0	41.0	530.0
118.0	5260.0	67335.0	179.0	89.0	1150.0
212.0	9630.0	73394.0	169.0	112.0	1460.0
79.0	3570.0	65430.0	182.0	28.0	370.0
95.0	3500.0	63834.0	160.0	78.0	1010.0
96.0	3940.0	61948.0	141.0	49.0	640.0
76.0	3220.0	63997.0	163.0	65.0	850.0
73.0	3270.0	66374.0	180.0	47.0	610.0
239.0	10367.0	72995.0	186.0	103.0	1339.0
135.0	6250.0	68369.0	187.0	78.0	1010.0
168.0	7240.0	69367.0	185.0	104.0	1350.0
127.0	5510.0	66428.0	174.0	68.0	880.0
181.0	8040.0	69621.0	176.0	72.0	930.0
60.0	2710.0	64614.0	189.0	36.0	470.0
72.0	3300.0	63997.0	181.0	33.0	430.0
89.0	3870.0	64759.0	178.0	43.0	739.0
111.0	4790.0	64596.0	166.0	43.0	560.0
159.0	6781.0	68714.0	189.0	87.0	1130.0
143.0	6410.0	68278.0	187.0	103.0	1350.0
201.0	8660.0	69929.0	186.0	67.0	870.0
77.0	3520.0	63798.0	174.0	50.4	656.0
73.0	3269.0	58773.0	118.0	19.0	240.0
116.0	4920.0	65086.0	173.0	33.0	430.0
138.0	5338.0	66192.0	178.0	43.0	560.0
43.0	2140.0	65122.0	165.0	15.0	200.0
82.0	3410.0	64759.0	186.0	42.0	540.0
223.0	9397.0	69077.0	155.0	40.0	520.0
135.0	5880.0	67498.0	175.0	21.0	270.0
154.0	6376.0	66464.0	170.0	47.2	33.0
132.0	5630.0	68061.0	173.0	96.0	1250.0
210.0	9361.0	72414.0	184.0	73.0	950.0
132.0	5650.0	66845.0	171.0	93.0	1209.0
152.0	6380.0	68605.0	183.0	118.0	1530.0
120.0	5170.0	66211.0	184.0	40.8	369.4
127.0	5930.0	68278.0	184.0	44.0	570.0
116.0	4620.0	63145.0	160.0	24.0	310.0
100.0	4322.0	65848.0	183.0	45.0	590.0
126.0	5200.0	63834.0	168.0	38.0	490.0
145.0	5920.0	65158.0	169.0	34.0	440.0
229.0	9482.0	70600.0	175.0	106.0	1380.0
60.0	2970.0	65285.0	165.0	46.0	600.0
70.0	3200.0	64705.0	176.0	29.0	380.0
85.0	3730.0	65485.0	177.0	17.0	220.0
41.0	1900.0	63199.0	176.0	43.0	560.0
184.0	8154.0	69331.0	179.0	68.0	890.0
125.0	2950.0	59139.4	127.8	19.0	248.6
184.0	7918.0	69458.0	176.0	59.0	770.0
71.0	3080.0	62285.2	140.0	9.0	117.0
38.0	1750.0	62564.0	175.0	5.0	70.0
78.0	3340.0	62619.0	164.0	67.0	871.0
67.0	2830.0	60841.0	144.0	22.0	290.0
51.0	2499.0	63780.0	174.0	27.0	348.0
97.0	4320.0	64650.0	166.0	63.0	820.0
63.0	2866.0	65267.0	178.0	74.0	962.0
131.0	6140.0	68405.0	181.0	85.0	1110.0
42.0	1680.0	61966.0	167.0	44.0	572.0
35.0	1640.0	61948.0	163.0	7.0	90.0
63.0	2616.0	61893.0	162.0	29.0	380.0
44.0	2070.0	65485.0	171.0	23.0	300.0
40.0	1800.0	61893.0	163.0	19.0	250.0
37.0	1810.0	61893.0	154.0	28.0	364.0
43.0	1930.0	62256.0	160.0	26.0	338.0
38.0	1704.0	58846.0	135.0	5.0	70.0
34.0	1550.0	61041.0	165.0	23.0	299.0
61.0	2890.0	65811.0	175.0	14.0	180.0
170.0	7480.0	69040.0	181.0	92.0	1200.0
39.0	1630.0	59608.0	143.0	16.0	210.0
95.0	4186.0	63961.0	166.0	52.0	680.0
118.0	4660.0	64723.0	170.0	50.8	664.0
129.0	5410.0	65249.0	168.0	65.0	840.0
103.0	4230.0	64052.0	169.0	57.0	740.0
145.0	6720.0	67099.0	166.0	44.0	570.0
172.0	7550.0	69693.0	178.0	55.0	720.0
98.0	4476.0	63889.0	169.0	43.0	559.0
148.0	6500.0	68913.0	189.0	127.0	1651.0
119.0	4670.0	63743.0	165.0	26.0	340.0
77.0	3470.0	63090.0	164.0	24.0	310.0
308.0	12460.0	69167.0	125.0	104.0	1350.0
35.0	1670.0	61821.0	166.0	8.0	100.0
110.0	4680.0	65557.0	176.0	52.0	680.0
164.0	6900.0	67970.0	166.0	90.0	820.0
103.0	4280.0	63961.0	173.0	37.0	480.0
33.0	1600.0	62020.0	175.0	47.0	620.0
100.0	4413.0	64270.0	157.0	47.0	610.0
45.0	2340.0	63798.0	179.0	29.0	380.0
67.0	2970.0	63762.0	178.0	26.4	342.0
81.0	4030.0	66972.0	179.0	43.0	560.0
161.0	6270.0	66319.0	173.0	53.4	694.0
100.0	4260.0	65031.0	155.0	48.0	620.0
125.0	5530.0	67353.0	182.0	49.0	640.0
197.0	8499.0	68387.0	163.0	65.0	840.0
101.0	4500.0	64923.0	162.0	87.0	1130.0
153.0	6790.0	68841.0	182.0	85.0	1100.0
139.0	6345.0	68061.0	176.0	66.0	860.0
158.0	6680.0	66211.0	171.0	36.0	470.0
145.0	6430.0	68478.0	166.0	117.0	1520.0
50.0	2330.0	64777.0	173.0	27.6	359.4
57.0	2670.0	63907.0	173.0	29.0	380.0
39.0	1770.0	62329.0	168.0	5.0	70.0
142.0	6308.0	66809.0	179.0	26.0	340.0
135.0	5995.0	67027.0	178.0	45.0	590.0
124.0	5209.0	64179.0	166.0	26.0	340.0
84.0	3650.0	64179.0	182.0	117.0	1520.0
130.0	5580.0	66845.0	180.0	62.8	816.0
119.0	4984.0	62655.0	134.0	53.0	690.0
108.0	4550.0	66972.0	173.0	25.0	330.0
117.0	4770.0	64596.0	168.0	63.0	820.0
87.0	4100.0	67444.0	170.0	38.0	490.0
125.0	5680.0	66501.0	165.0	46.0	600.0
111.0	4790.0	66737.0	178.0	27.0	350.0
252.0	11024.0	72850.0	178.0	93.0	1210.0
124.0	5680.0	68587.0	171.0	57.0	740.0
225.0	9850.0	72560.0	182.0	94.6	1230.0
176.0	7687.0	70655.0	184.0	78.0	1010.0
147.0	6570.0	66936.0	174.0	35.0	450.0
173.0	7400.0	68678.0	180.0	37.0	480.0
55.0	2130.0	61458.0	159.0	30.0	390.0
108.0	4760.0	64143.0	170.0	45.0	590.0
148.0	6780.0	69331.0	176.0	74.0	970.0
115.0	4975.0	66065.0	183.0	46.0	600.0
113.0	5010.0	69131.0	181.0	80.0	762.8
195.0	8070.0	69512.0	188.0	40.0	520.0
246.0	11106.0	72995.0	183.0	128.0	1660.0
141.0	6320.0	67426.0	182.0	57.0	770.0
65.0	3093.0	64487.0	150.0	77.0	1000.0
57.0	2600.0	62002.0	161.0	27.0	430.0
88.0	4140.0	66319.0	177.0	44.0	560.0
140.0	6313.0	67371.0	183.0	127.0	1650.0
162.0	6780.0	67299.0	169.0	49.0	640.0
190.0	8650.0	72269.0	180.0	67.0	870.0
189.0	8516.0	70147.0	178.0	109.0	1420.0
52.0	2650.0	66646.0	174.0	56.0	730.0
125.0	5750.0	69040.0	168.0	96.0	1250.0
254.0	10990.0	72269.0	176.0	126.0	1640.0
232.0	10263.0	71997.0	172.0	136.0	1770.0
105.0	4460.0	64161.0	168.0	17.0	220.0
147.0	6060.0	66138.0	173.0	78.0	1010.0
52.0	2290.0	64124.0	176.0	5.0	70.0
120.0	4953.0	65013.0	163.0	51.0	660.0
91.0	4170.0	66519.0	183.0	67.0	870.0
95.0	4245.0	66646.0	187.0	95.0	1240.0
99.0	4390.0	65648.0	170.0	54.0	700.0
97.0	4070.0	63852.0	159.0	33.0	430.0
70.0	3470.0	67662.0	184.0	27.0	350.0
177.0	7680.0	68351.0	171.0	72.0	939.0
67.0	2980.0	63526.0	175.0	54.0	180.0
74.0	3280.0	63961.0	175.0	33.0	430.0
128.0	5864.0	68043.0	177.0	62.0	810.0
72.0	3210.0	63834.0	174.0	21.0	270.0
69.0	2970.0	64360.0	176.0	18.0	240.0
70.0	3030.0	64106.0	183.0	20.0	260.0
58.0	2850.0	62909.0	171.0	41.0	533.0
92.0	3770.0	62129.0	143.0	89.0	1160.0
211.0	9043.0	68786.0	160.0	77.0	1000.0
68.0	3070.0	64523.0	181.0	38.0	490.0
68.0	2940.0	62873.0	179.0	58.0	750.0
124.0	5260.0	67662.0	178.0	103.0	980.0
122.0	5300.0	67498.0	169.0	127.0	1651.0
65.0	2870.0	63870.0	179.0	32.0	420.0
58.0	2680.0	63616.0	178.0	56.0	730.0
237.0	10422.0	71870.0	176.0	68.0	890.0
46.0	2511.0	61748.0	168.0	23.0	300.0
80.0	3510.0	64995.0	179.0	39.0	510.0
63.0	2630.0	60986.0	157.0	30.0	390.0
125.0	5260.0	67553.0	184.0	81.0	1060.0
153.0	6760.0	68043.0	178.0	41.0	530.0
148.0	6780.0	69439.0	186.0	88.0	1140.0
79.0	3920.0	66229.0	179.0	53.0	690.0
49.0	2260.0	62782.0	167.0	24.4	317.4
54.0	2220.0	63290.0	176.0	14.0	190.0
97.0	3990.0	64850.0	176.0	50.0	650.0
71.0	2989.0	63635.0	171.0	21.4	276.0
243.0	10344.0	72505.0	177.0	118.0	1530.0
193.0	8703.0	70727.0	179.0	103.0	1339.0
93.0	3890.0	65594.0	182.0	90.0	1170.0
40.0	1870.0	61621.0	162.0	43.0	559.0
84.0	3673.0	64741.0	178.0	47.0	610.0
110.0	4700.0	64614.0	168.0	15.0	200.0
118.0	5170.0	65920.0	168.0	70.0	910.0
91.0	3240.0	56850.0	104.0	37.0	350.0
99.0	4250.0	64650.0	175.0	42.0	550.0
244.0	10400.0	71562.0	176.0	99.0	1280.0
76.0	3506.0	63453.0	163.0	58.0	760.0
137.0	6250.0	68061.0	182.0	100.0	1300.0
178.0	7780.0	69494.0	183.0	116.0	1090.0
158.0	6444.0	66827.0	167.0	45.6	594.0
144.0	6280.0	67390.0	178.0	93.0	1210.0
77.0	3470.0	63889.0	161.0	36.0	470.0
172.0	6463.0	63072.0	121.0	71.6	777.8
84.0	3890.0	66483.0	184.0	46.0	600.0
28.0	1490.0	62165.0	172.0	25.0	330.0
169.0	7288.0	67680.0	156.0	57.0	740.0
57.0	2300.0	62093.0	169.0	26.0	340.0
79.0	3524.0	63653.0	169.0	44.0	570.0
77.0	3300.0	63889.0	180.0	20.0	260.0
90.0	3935.0	66102.0	184.0	88.0	1140.0
137.0	6050.0	67118.0	178.0	76.0	990.0
161.0	7011.0	67789.0	174.0	79.0	1030.0
109.0	4560.0	64542.0	181.0	70.0	570.0
141.0	5859.0	65757.0	174.0	25.0	330.0
31.0	1520.0	62510.0	158.0	37.0	480.0
23.0	1320.0	61349.0	172.0	26.0	340.0
154.0	6784.0	68333.0	175.0	124.0	1610.0
89.0	3600.0	63526.0	169.0	30.2	390.0
186.0	7850.0	68079.0	169.0	29.0	380.0
150.0	6445.0	68170.0	181.0	57.0	740.0
140.0	6280.0	68025.0	185.0	130.0	1690.0
46.0	2310.0	63435.0	155.0	9.0	120.0
53.0	2370.0	60533.0	150.0	9.0	120.0
39.0	2020.0	63435.0	165.0	9.0	120.0
154.0	6510.0	67680.0	177.0	61.0	790.0
130.0	5846.0	66265.0	166.0	45.0	590.0
29.0	1430.0	62891.0	166.0	16.0	210.0
110.0	4670.0	63925.0	161.0	38.0	490.0
92.0	4020.0	62728.0	161.0	32.0	410.0
114.0	4890.0	67190.0	184.0	85.0	1110.0
145.0	6590.0	68859.0	184.0	62.0	810.0
137.0	6260.0	66718.0	172.0	43.0	560.0
55.0	2500.0	63707.0	171.0	34.0	440.0
139.0	6080.0	67752.0	182.0	98.0	1250.0
111.0	4839.0	64306.0	168.0	52.0	680.0
99.0	4730.0	68061.0	179.0	39.0	510.0
63.0	2960.0	64542.0	181.0	26.0	340.0
74.0	3490.0	64316.8	168.0	73.0	950.0
80.0	3630.0	64139.0	164.0	46.0	590.0
53.0	2440.0	62637.0	178.0	20.0	260.0
208.0	8458.0	69875.0	176.0	65.0	850.0
170.0	7170.0	68823.0	165.0	93.0	680.0
204.0	9320.0	73249.0	187.0	142.0	1170.0
138.0	6190.0	68478.0	185.0	97.0	1260.0
95.0	4440.0	66773.0	173.0	27.0	350.0
94.0	3850.0	62963.0	156.0	30.0	390.0
115.0	5190.0	68514.0	182.0	24.0	310.0
134.0	5760.0	67281.0	179.0	51.0	670.0
197.0	8589.0	70510.0	184.0	56.0	730.0
144.0	6250.0	68587.0	185.0	84.0	1090.0
130.0	5680.0	68170.0	182.0	72.0	940.0
68.0	2750.0	61839.0	179.0	38.0	500.0
126.0	5470.0	67026.8	178.0	66.8	872.0
86.0	3420.0	59934.0	134.0	53.0	690.0
153.0	6675.0	69204.0	172.0	118.0	1530.0
137.0	5435.0	64143.0	156.0	36.0	470.0
149.0	6900.0	69693.0	183.0	81.0	1060.0
78.0	3460.0	64124.0	146.0	46.0	600.0
158.0	6550.0	67825.0	176.0	120.0	1560.0
36.0	1870.0	64215.0	173.0	66.0	860.0
196.0	8590.0	70999.0	166.0	110.0	1429.0
70.0	2700.0	64650.0	183.0	29.0	380.0
81.0	3600.0	65031.0	182.0	30.0	390.0
133.0	5960.0	67607.0	174.0	80.0	1040.0
100.0	4370.0	65122.0	166.0	63.0	820.0
113.0	4950.0	65358.0	164.0	53.0	690.0
76.0	3477.0	65957.0	182.0	63.0	820.0
158.0	6590.0	67480.0	171.0	67.0	870.0
140.0	5936.0	66936.0	182.0	62.0	810.0
74.0	3400.0	63526.0	166.0	51.0	788.0
81.0	3500.0	63526.0	164.0	42.0	550.0
123.0	5375.0	66029.0	182.0	76.0	990.0
148.0	6510.0	69040.0	182.0	85.0	1100.0
132.0	5682.0	67335.0	181.0	84.0	1090.0
76.0	3433.0	62728.0	162.0	38.0	490.0
137.0	5918.0	66428.0	165.0	48.0	620.0
110.0	4960.0	65485.0	175.0	68.0	880.0
72.0	3030.0	62691.0	170.0	26.0	340.0
117.0	4750.0	66174.0	184.0	129.0	1670.0
73.0	3340.0	62220.0	159.0	35.0	450.0
159.0	6760.0	67281.0	174.0	77.0	1001.0
129.0	5410.0	66845.0	180.0	88.0	1144.0
107.0	4245.0	62673.0	146.0	26.0	340.0
106.0	4430.0	64451.0	175.0	61.0	790.0
124.0	5832.0	67916.0	178.0	59.0	770.0
102.0	4390.0	64650.0	174.0	24.0	460.0
157.0	7378.0	69131.0	185.0	88.0	1140.0
103.0	4290.0	65449.0	177.0	94.0	1220.0
40.0	1870.0	61512.0	175.0	22.0	290.0
147.0	6090.0	66918.0	178.0	116.0	1510.0
49.0	2060.0	59517.0	155.0	9.0	120.0
140.0	6200.0	69022.0	179.0	109.0	1420.0
96.0	4290.0	66047.0	178.0	87.0	1130.0
88.0	3650.0	64179.0	175.0	102.0	1330.0
104.0	4720.0	66628.0	178.0	59.0	770.0
130.0	5900.0	68696.0	186.0	51.0	660.0
61.0	2990.0	66156.0	179.0	37.0	480.0
58.0	5796.0	59644.0	179.2	65.6	852.0
36.0	1890.0	62038.0	162.0	9.0	120.0
133.0	5330.0	65557.0	180.0	40.0	520.0
102.0	4500.0	64784.8	169.0	45.0	590.0
155.0	6740.0	68126.4	179.0	65.2	846.0
63.0	2860.0	63725.0	164.0	16.0	208.0
80.0	3240.0	64233.0	171.0	70.0	910.0
62.0	3280.0	63889.0	176.0	49.0	637.0
126.0	4900.0	67898.0	175.0	44.0	570.0
71.0	3369.0	63217.0	170.0	43.0	560.0
97.0	4027.0	64233.0	165.0	41.0	530.0
68.0	3170.0	63707.0	170.0	44.0	570.0
69.0	2950.0	63471.0	174.0	30.0	390.0
48.0	2050.0	62836.0	174.0	35.0	455.0
46.0	2195.0	62728.0	171.0	18.0	230.0
56.0	2400.0	59698.0	129.0	29.0	370.0
52.0	2220.0	61494.0	165.0	24.0	310.0
50.0	2377.0	57159.0	117.0	15.0	200.0
237.0	10322.0	72868.0	181.0	139.0	1810.0
92.0	4100.0	65557.0	176.0	84.0	1090.0
108.0	4620.0	65013.0	174.0	17.0	220.0
112.0	4710.0	63580.0	157.0	50.0	650.0
49.0	2330.0	62691.0	173.0	64.0	832.0
100.0	4500.0	66537.0	176.0	39.0	510.0
90.0	4140.0	64632.0	170.0	35.0	460.0
32.0	1565.0	61385.0	173.0	14.0	190.0
107.0	4603.0	65467.0	173.0	64.0	830.0
34.0	1800.0	61639.0	178.0	32.0	416.0
40.0	1930.0	61984.0	166.0	46.0	598.0
100.0	4490.0	67752.0	173.0	60.0	780.0
58.0	1900.0	63326.0	182.0	32.0	410.0
41.0	1730.0	61922.2	177.0	53.0	689.0
150.0	6644.0	68805.0	175.0	58.0	754.0
165.0	7414.0	68260.0	185.0	83.0	1080.0
80.0	3490.0	63834.0	173.0	35.0	460.0
104.0	4880.0	66065.0	164.0	90.0	1170.0
209.0	8993.0	70219.0	185.0	69.0	900.0
78.0	3580.0	66319.0	186.0	45.0	588.0
67.0	2870.0	62583.0	174.0	31.8	415.6
206.0	9080.0	69820.0	177.0	69.0	900.0
74.0	3280.0	63671.0	161.0	32.0	430.0
72.0	3415.0	63145.0	159.0	21.0	270.0
124.0	5630.0	68532.0	168.0	55.0	580.0
64.0	2800.0	57014.0	101.0	8.0	100.0
146.0	6131.0	67952.0	186.0	146.0	1900.0
49.0	2540.0	63036.0	169.0	29.0	380.0
86.0	6050.0	68732.0	179.0	73.0	950.0
54.0	2610.0	63453.0	175.0	51.0	663.0
38.0	1750.0	58066.0	121.0	9.0	120.0
65.0	3170.0	66483.0	156.0	19.0	200.0
52.0	2180.0	62456.0	170.0	14.8	192.0
64.0	3000.0	64777.0	169.0	37.0	490.0
53.0	2450.0	61621.0	161.0	9.0	117.0
90.0	4650.0	67480.0	179.0	39.0	510.0
56.0	2610.0	63816.0	181.0	16.0	210.0
111.0	4720.0	65267.0	172.0	29.0	380.0
107.0	4722.0	64143.0	160.0	52.4	596.0
133.0	5737.0	65938.0	164.0	81.0	730.0
109.0	4440.0	61530.0	130.0	20.0	260.0
46.0	2060.0	61494.0	163.0	23.0	300.0
33.0	1680.0	59988.0	157.0	16.0	210.0
97.0	4035.0	63163.0	156.0	48.0	390.0
170.0	7347.0	68133.0	171.0	51.0	660.0
115.0	5016.0	65467.0	169.0	62.0	480.0
46.0	2090.0	62673.0	177.0	48.0	624.0
43.0	2027.0	61694.0	172.0	17.0	220.0
43.0	2040.0	61948.0	166.0	45.0	170.0
120.0	4750.0	64251.0	167.0	21.0	270.0
146.0	6300.0	65684.0	168.0	61.0	790.0
179.0	7760.0	69222.0	182.0	97.0	849.0
42.0	1890.0	62129.0	183.0	89.0	1157.0
49.0	2170.0	61549.0	168.0	31.0	410.0
66.0	3000.0	63109.0	173.0	32.0	420.0
203.0	9278.0	72052.0	178.0	58.0	749.0
78.0	3520.0	64143.0	180.0	26.0	340.0
37.0	1790.0	61222.0	156.0	8.0	100.0
119.0	5290.0	67408.0	175.0	92.0	1196.0
182.0	7910.0	70383.0	186.0	116.0	882.0
96.0	4241.0	66954.0	164.0	29.0	370.0
174.0	7400.0	67444.0	158.0	46.0	600.0
33.0	1790.0	63054.0	173.0	38.0	490.0
32.0	1640.0	64124.0	182.0	121.0	1570.0
42.0	2200.0	64324.0	161.0	20.0	260.0
78.0	3440.0	64850.0	183.0	23.0	300.0
161.0	6260.0	64868.0	153.0	57.6	503.0
218.0	9347.0	70800.0	178.0	80.0	1050.0
72.0	3188.0	63290.0	168.0	35.0	460.0
224.0	9540.0	70764.0	176.0	48.0	620.0
110.0	4890.0	65703.0	146.0	54.0	700.0
56.0	2436.0	61476.0	166.0	17.0	220.0
157.0	7040.0	68932.0	185.0	70.0	910.0
174.0	7540.0	68514.0	155.0	56.0	860.0
140.0	5840.0	66827.0	172.0	65.0	850.0
128.0	5550.0	67371.0	174.0	95.0	1235.0
119.0	5038.0	65576.0	175.0	76.0	990.0
149.0	6649.0	67571.0	177.0	66.0	860.0
119.0	4940.0	67154.0	188.0	49.0	680.0
142.0	6458.0	67172.0	180.0	76.0	988.0
49.0	2460.0	63743.0	160.0	26.0	340.0
48.0	2350.0	64578.0	183.0	16.0	210.0
119.0	5447.0	66882.0	173.0	18.0	230.0
133.0	5790.0	67553.0	179.0	92.0	1200.0
113.0	4500.0	64124.0	161.0	11.0	140.0
130.0	5750.0	67861.0	181.0	109.0	1420.0
53.0	2470.0	62093.0	160.0	37.0	480.0
121.0	5000.0	65205.4	175.0	30.6	399.2
136.0	5750.0	66972.0	187.0	48.4	628.0
96.0	4500.0	66591.0	166.0	45.0	590.0
115.0	5100.0	64977.0	174.0	51.8	586.0
194.0	8340.0	69040.0	175.0	67.0	870.0
230.0	10670.0	73866.0	188.0	36.0	470.0
154.0	7060.0	69185.0	182.0	21.0	270.0
219.0	9297.0	70782.0	183.0	114.0	1677.0
150.0	6702.0	67698.0	172.0	85.0	1100.0
226.0	10190.0	73757.0	180.0	82.0	1070.0
70.0	3060.0	62401.0	156.0	25.0	320.0
155.0	7160.0	70165.0	183.0	129.0	1680.0
167.0	7170.0	68696.0	185.0	33.0	430.0
51.0	2400.0	60115.0	148.0	29.0	380.0
96.0	4177.0	61295.0	138.0	20.0	300.0
181.0	8095.0	69893.0	181.0	100.0	1300.0
173.0	7650.0	69149.0	185.0	66.0	860.0
87.0	4020.0	66737.0	168.0	30.0	390.0
123.0	5130.0	65920.0	181.0	43.0	560.0
120.0	5324.0	66501.0	178.0	55.0	720.0
144.0	6049.0	66573.0	174.0	25.0	330.0
124.0	5632.0	66428.0	176.0	41.0	530.0
119.0	5347.0	66337.0	173.0	43.0	560.0
73.0	3440.0	62982.0	155.0	25.0	325.0
250.0	11102.0	72904.0	180.0	97.0	1260.0
245.0	10670.0	71961.0	178.0	119.0	1550.0
149.0	6140.0	66737.0	179.0	86.0	1120.0
103.0	4610.0	68133.0	164.0	49.0	640.0
115.0	5000.0	66084.0	184.0	48.0	620.0
153.0	6376.0	66646.0	180.0	33.0	430.0
124.0	5390.0	66519.0	179.0	74.0	960.0
105.0	4740.0	65594.0	168.0	39.0	510.0
95.0	4322.0	63363.0	154.0	56.0	730.0
97.0	4050.0	63453.0	164.0	23.0	300.0
139.0	6040.0	67970.0	183.0	93.0	1210.0
107.0	4620.0	65304.0	172.0	24.0	310.0
53.0	2160.0	61730.0	172.0	24.4	320.0
128.0	5420.0	67172.0	157.0	29.0	380.0
141.0	6310.0	70600.0	187.0	105.0	1370.0
109.0	4680.0	65757.0	175.0	36.6	476.0
101.0	3978.0	65412.0	180.0	68.0	880.0
82.0	3500.0	64433.0	184.0	17.0	230.0
142.0	6470.0	68841.0	169.0	93.0	1209.0
149.0	6748.0	68859.0	182.0	85.0	1100.0
245.0	10898.0	73067.0	184.0	69.0	890.0
127.0	5450.0	67190.0	182.0	66.0	860.0
147.0	5820.0	65811.0	170.0	91.0	1200.0
70.0	2760.0	62292.0	154.0	47.0	610.0
66.0	2730.0	62002.0	167.0	46.0	210.0
67.0	3040.0	64143.0	180.0	18.0	230.0
93.0	4040.0	65140.0	183.0	34.0	440.0
51.0	2680.0	65739.0	177.0	18.0	230.0
67.0	2680.0	56596.0	104.0	20.0	190.0
45.0	2280.0	63181.0	185.0	32.0	420.0
47.0	2310.0	62002.0	164.0	47.0	610.0
116.0	5220.0	66682.0	186.0	80.0	1040.0
97.0	4000.0	63181.0	135.0	40.0	380.0
60.0	2880.0	63725.0	165.0	27.0	360.0
54.0	2390.0	62183.0	159.0	52.0	680.0
71.0	3116.0	62800.0	174.0	30.0	390.0
76.0	3260.0	64124.0	168.0	48.0	620.0
160.0	7200.0	68768.0	183.0	67.0	870.0
126.0	5650.0	68043.0	182.0	60.0	780.0
48.0	2120.0	60424.0	151.0	14.0	190.0
140.0	6145.0	66555.0	167.0	46.0	600.0
66.0	2720.0	61639.0	158.0	42.0	539.0
167.0	7460.0	68442.0	177.0	72.0	940.0
